time,mnvel,errvel,inst,tel,source
2454225.80107,1.56,2.38,harps0-laliotis2023,harps0-sep,laliotis2023
2454226.23698,7.58,1.2,ucles-laliotis2023,ucles,laliotis2023
2454226.23946,4.66,1.07,ucles-laliotis2023,ucles,laliotis2023
2454226.24195,5.15,1.23,ucles-laliotis2023,ucles,laliotis2023
2454226.24443,3.58,1.15,ucles-laliotis2023,ucles,laliotis2023
2454226.24691,5.92,1.29,ucles-laliotis2023,ucles,laliotis2023
2454226.92073,4.5,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2454226.9226,2.9,1.1,harps1-benedict2022,harps1,benedict2022
2454226.92572,3.79,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2454227.18314,9.69,1.44,ucles-laliotis2023,ucles,laliotis2023
2454227.18562,7.05,1.39,ucles-laliotis2023,ucles,laliotis2023
2454227.18811,2.43,1.4,ucles-laliotis2023,ucles,laliotis2023
2454227.19059,3.41,1.3,ucles-laliotis2023,ucles,laliotis2023
2454231.80885,2.01,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2454231.80991,0.18,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2454231.81096,-0.3,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2454231.81201,0.09,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2454231.8129,1.0,3.2,harps1-benedict2022,harps1,benedict2022
2454231.81307,1.59,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2454231.81411,2.53,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2454231.81517,1.46,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2454231.81623,-0.59,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2454231.81728,-0.05,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2454231.81831,0.1,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2454234.81062,0.39,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2454234.81168,0.14,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2454234.81273,-0.33,1.19,harps0-laliotis2023,harps0-sep,laliotis2023
2454234.8138,0.3,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2454234.8147,-0.4,2.7,harps1-benedict2022,harps1,benedict2022
2454234.81484,-1.84,0.91,harps0-laliotis2023,harps0-sep,laliotis2023
2454234.81589,-1.18,0.89,harps0-laliotis2023,harps0-sep,laliotis2023
2454234.81695,0.79,0.87,harps0-laliotis2023,harps0-sep,laliotis2023
2454234.81799,2.72,0.89,harps0-laliotis2023,harps0-sep,laliotis2023
2454234.81905,1.28,0.88,harps0-laliotis2023,harps0-sep,laliotis2023
2454234.82011,-1.26,0.9,harps0-laliotis2023,harps0-sep,laliotis2023
2454253.1219,-8.5,2.4,ucles-benedict2022,ucles,benedict2022
2454253.12402,1.02,1.32,ucles-laliotis2023,ucles,laliotis2023
2454253.12617,-1.33,1.2,ucles-laliotis2023,ucles,laliotis2023
2454253.12829,0.32,1.2,ucles-laliotis2023,ucles,laliotis2023
2454253.13042,1.59,1.17,ucles-laliotis2023,ucles,laliotis2023
2454254.1118,-9.0,3.4,ucles-benedict2022,ucles,benedict2022
2454254.11514,-2.13,1.57,ucles-laliotis2023,ucles,laliotis2023
2454254.11727,0.65,1.43,ucles-laliotis2023,ucles,laliotis2023
2454254.1194,-0.35,1.49,ucles-laliotis2023,ucles,laliotis2023
2454255.0451,-6.1000000000000005,3.3,ucles-benedict2022,ucles,benedict2022
2454255.0486,5.1,1.55,ucles-laliotis2023,ucles,laliotis2023
2454255.05073,0.3,1.41,ucles-laliotis2023,ucles,laliotis2023
2454255.05285,3.8,1.31,ucles-laliotis2023,ucles,laliotis2023
2454256.0744,-3.8,3.4,ucles-benedict2022,ucles,benedict2022
2454256.07673,5.33,1.53,ucles-laliotis2023,ucles,laliotis2023
2454256.07979,1.06,1.46,ucles-laliotis2023,ucles,laliotis2023
2454256.08284,6.14,1.37,ucles-laliotis2023,ucles,laliotis2023
2454256.74709,5.24,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2454256.74888,5.0,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2454256.7499,4.6,1.2,harps1-benedict2022,harps1,benedict2022
2454256.75058,5.96,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2454256.75232,5.27,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2454256.75405,5.06,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2454257.03498,9.88,2.17,ucles-laliotis2023,ucles,laliotis2023
2454257.0373,-3.1,3.2,ucles-benedict2022,ucles,benedict2022
2454257.03866,7.98,1.89,ucles-laliotis2023,ucles,laliotis2023
2454257.04204,2.23,1.83,ucles-laliotis2023,ucles,laliotis2023
2454257.04569,6.13,1.75,ucles-laliotis2023,ucles,laliotis2023
2454257.04942,2.8,1.6,ucles-laliotis2023,ucles,laliotis2023
2454258.74168,4.42,0.68,harps0-laliotis2023,harps0-sep,laliotis2023
2454258.74337,3.56,0.67,harps0-laliotis2023,harps0-sep,laliotis2023
2454258.7445,3.7,3.8,harps1-benedict2022,harps1,benedict2022
2454258.74509,2.31,0.68,harps0-laliotis2023,harps0-sep,laliotis2023
2454258.74684,4.04,0.67,harps0-laliotis2023,harps0-sep,laliotis2023
2454258.74864,6.34,0.68,harps0-laliotis2023,harps0-sep,laliotis2023
2454296.70702,9.53,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2454296.70954,9.48,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2454296.7101,8.8,2.3,harps1-benedict2022,harps1,benedict2022
2454296.71202,10.64,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2454296.71452,8.95,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2454298.6883,14.48,0.81,harps0-laliotis2023,harps0-sep,laliotis2023
2454298.69076,11.13,0.82,harps0-laliotis2023,harps0-sep,laliotis2023
2454298.6914,13.100000000000001,5.8,harps1-benedict2022,harps1,benedict2022
2454298.69329,13.25,0.82,harps0-laliotis2023,harps0-sep,laliotis2023
2454298.69583,14.28,0.82,harps0-laliotis2023,harps0-sep,laliotis2023
2454299.7105,10.92,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2454299.71304,12.79,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2454299.7137,11.4,2.6,harps1-benedict2022,harps1,benedict2022
2454299.71556,12.76,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2454299.71808,11.83,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2454314.70522,15.89,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2454314.70792,15.61,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2454314.7086,16.400000000000002,1.2,harps1-benedict2022,harps1,benedict2022
2454314.71069,16.85,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2454314.71329,15.62,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2454333.99265,6.38,1.62,ucles-laliotis2023,ucles,laliotis2023
2454333.99686,11.93,1.62,ucles-laliotis2023,ucles,laliotis2023
2454334.00108,7.63,1.69,ucles-laliotis2023,ucles,laliotis2023
2454336.02747,15.61,1.17,ucles-laliotis2023,ucles,laliotis2023
2454336.03099,13.9,1.22,ucles-laliotis2023,ucles,laliotis2023
2454336.03451,14.75,1.13,ucles-laliotis2023,ucles,laliotis2023
2454338.0427,13.7,1.13,ucles-laliotis2023,ucles,laliotis2023
2454338.04626,14.11,1.09,ucles-laliotis2023,ucles,laliotis2023
2454338.04983,10.97,1.19,ucles-laliotis2023,ucles,laliotis2023
2454370.94585,7.74,1.09,ucles-laliotis2023,ucles,laliotis2023
2454370.94831,5.42,1.04,ucles-laliotis2023,ucles,laliotis2023
2454370.9495,-2.6,2.2,ucles-benedict2022,ucles,benedict2022
2454370.9508,4.18,1.06,ucles-laliotis2023,ucles,laliotis2023
2454370.95328,6.7,1.1,ucles-laliotis2023,ucles,laliotis2023
2454373.92764,11.63,1.0,ucles-laliotis2023,ucles,laliotis2023
2454373.93185,11.15,0.99,ucles-laliotis2023,ucles,laliotis2023
2454373.93608,9.41,0.99,ucles-laliotis2023,ucles,laliotis2023
2454526.85416,-54.95,0.87,harps0-laliotis2023,harps0-sep,laliotis2023
2454526.8574,-58.1,2.9,harps1-benedict2022,harps1,benedict2022
2454526.858,-54.72,0.87,harps0-laliotis2023,harps0-sep,laliotis2023
2454526.86188,-55.73,0.87,harps0-laliotis2023,harps0-sep,laliotis2023
2454543.30801,-69.52,1.26,ucles-laliotis2023,ucles,laliotis2023
2454543.31112,-69.5,1.26,ucles-laliotis2023,ucles,laliotis2023
2454548.90617,-62.04,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2454548.90792,-62.3,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2454548.909,-63.2,2.0,harps1-benedict2022,harps1,benedict2022
2454548.90967,-61.97,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2454548.91147,-60.71,0.91,harps0-laliotis2023,harps0-sep,laliotis2023
2454548.91318,-62.4,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2454551.89298,-65.89,0.82,harps0-laliotis2023,harps0-sep,laliotis2023
2454551.89473,-67.21,0.82,harps0-laliotis2023,harps0-sep,laliotis2023
2454551.8957,-69.1,2.8,harps1-benedict2022,harps1,benedict2022
2454551.89649,-65.55,0.82,harps0-laliotis2023,harps0-sep,laliotis2023
2454551.89825,-66.73,0.81,harps0-laliotis2023,harps0-sep,laliotis2023
2454551.90001,-67.75,0.82,harps0-laliotis2023,harps0-sep,laliotis2023
2454553.21862,-72.72,1.5,ucles-laliotis2023,ucles,laliotis2023
2454553.2212,-81.5,3.6,ucles-benedict2022,ucles,benedict2022
2454553.22272,-70.86,1.55,ucles-laliotis2023,ucles,laliotis2023
2454553.22686,-74.68,1.7,ucles-laliotis2023,ucles,laliotis2023
2454563.9064,-65.3,0.59,harps0-laliotis2023,harps0-sep,laliotis2023
2454563.90851,-61.39,0.59,harps0-laliotis2023,harps0-sep,laliotis2023
2454563.91,-64.9,7.1000000000000005,harps1-benedict2022,harps1,benedict2022
2454563.91061,-63.1,0.59,harps0-laliotis2023,harps0-sep,laliotis2023
2454563.91273,-65.39,0.59,harps0-laliotis2023,harps0-sep,laliotis2023
2454563.91481,-62.95,0.6,harps0-laliotis2023,harps0-sep,laliotis2023
2454570.91445,-66.31,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2454570.91707,-68.42,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2454570.9178,-67.5,3.7,harps1-benedict2022,harps1,benedict2022
2454570.91974,-66.72,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2454570.92245,-66.39,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2454736.53413,-11.44,0.69,harps0-laliotis2023,harps0-sep,laliotis2023
2454736.53676,-10.31,0.7,harps0-laliotis2023,harps0-sep,laliotis2023
2454736.5375,-10.7,3.0,harps1-benedict2022,harps1,benedict2022
2454736.53951,-8.8,0.69,harps0-laliotis2023,harps0-sep,laliotis2023
2454736.54219,-11.59,0.69,harps0-laliotis2023,harps0-sep,laliotis2023
2454749.49018,-0.35,0.91,harps0-laliotis2023,harps0-sep,laliotis2023
2454749.4936,-1.0,0.8,harps1-benedict2022,harps1,benedict2022
2454749.49427,-0.85,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2454749.49841,-0.74,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2454754.91431,-10.28,1.42,ucles-laliotis2023,ucles,laliotis2023
2454754.91864,-13.3,1.3,ucles-laliotis2023,ucles,laliotis2023
2454754.9203,-20.299999999999997,3.1,ucles-benedict2022,ucles,benedict2022
2454754.92289,-11.14,1.3,ucles-laliotis2023,ucles,laliotis2023
2454775.89551,-3.02,1.38,ucles-laliotis2023,ucles,laliotis2023
2454775.89856,-4.54,1.42,ucles-laliotis2023,ucles,laliotis2023
2454775.90162,1.4,1.5,ucles-laliotis2023,ucles,laliotis2023
2454775.9027,-10.9,2.9,ucles-benedict2022,ucles,benedict2022
2454775.90469,-2.81,1.51,ucles-laliotis2023,ucles,laliotis2023
2454897.30181,12.3,1.81,ucles-laliotis2023,ucles,laliotis2023
2454897.3029,5.8,5.0,ucles-benedict2022,ucles,benedict2022
2454897.30395,13.93,1.72,ucles-laliotis2023,ucles,laliotis2023
2454907.27408,16.93,1.64,ucles-laliotis2023,ucles,laliotis2023
2454907.27821,7.09,1.61,ucles-laliotis2023,ucles,laliotis2023
2454907.28253,11.35,1.52,ucles-laliotis2023,ucles,laliotis2023
2454920.90508,22.9,0.84,harps0-laliotis2023,harps0-sep,laliotis2023
2454920.90695,22.9,0.81,harps0-laliotis2023,harps0-sep,laliotis2023
2454920.90883,23.92,0.82,harps0-laliotis2023,harps0-sep,laliotis2023
2454920.9091,21.4,3.6,harps1-benedict2022,harps1,benedict2022
2454920.91069,24.34,0.82,harps0-laliotis2023,harps0-sep,laliotis2023
2454920.91257,25.08,0.82,harps0-laliotis2023,harps0-sep,laliotis2023
2454920.91445,22.4,0.82,harps0-laliotis2023,harps0-sep,laliotis2023
2454952.87047,33.92,0.74,harps0-laliotis2023,harps0-sep,laliotis2023
2454952.87263,31.22,0.74,harps0-laliotis2023,harps0-sep,laliotis2023
2454952.87477,31.06,0.74,harps0-laliotis2023,harps0-sep,laliotis2023
2454952.8751,30.4,3.7,harps1-benedict2022,harps1,benedict2022
2454952.87689,33.23,0.74,harps0-laliotis2023,harps0-sep,laliotis2023
2454952.87902,33.73,0.75,harps0-laliotis2023,harps0-sep,laliotis2023
2454952.8812,33.44,0.74,harps0-laliotis2023,harps0-sep,laliotis2023
2454953.85697,32.2,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2454953.85914,31.13,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2454953.86122,31.02,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2454953.8616,28.6,4.5,harps1-benedict2022,harps1,benedict2022
2454953.8634,29.95,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2454953.86552,28.78,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2454953.86768,30.66,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2455025.69727,15.16,0.85,harps0-laliotis2023,harps0-sep,laliotis2023
2455025.6998,15.8,0.9,harps1-benedict2022,harps1,benedict2022
2455025.70053,15.69,0.84,harps0-laliotis2023,harps0-sep,laliotis2023
2455025.70376,15.23,0.83,harps0-laliotis2023,harps0-sep,laliotis2023
2455031.0164,14.73,1.33,ucles-laliotis2023,ucles,laliotis2023
2455031.0195,13.19,1.28,ucles-laliotis2023,ucles,laliotis2023
2455031.02255,13.29,1.32,ucles-laliotis2023,ucles,laliotis2023
2455031.02565,16.47,1.29,ucles-laliotis2023,ucles,laliotis2023
2455072.57973,-2.83,0.74,harps0-laliotis2023,harps0-sep,laliotis2023
2455072.58112,-3.64,0.72,harps0-laliotis2023,harps0-sep,laliotis2023
2455072.58254,-3.61,0.73,harps0-laliotis2023,harps0-sep,laliotis2023
2455072.58395,-1.55,0.75,harps0-laliotis2023,harps0-sep,laliotis2023
2455072.5846,-3.0,2.3,harps1-benedict2022,harps1,benedict2022
2455072.58537,-3.57,0.77,harps0-laliotis2023,harps0-sep,laliotis2023
2455072.58678,-4.39,0.8,harps0-laliotis2023,harps0-sep,laliotis2023
2455072.58819,-3.37,0.74,harps0-laliotis2023,harps0-sep,laliotis2023
2455072.58959,-2.12,0.72,harps0-laliotis2023,harps0-sep,laliotis2023
2455072.59103,-3.37,0.72,harps0-laliotis2023,harps0-sep,laliotis2023
2455096.48821,-14.39,0.77,harps0-laliotis2023,harps0-sep,laliotis2023
2455096.49085,-11.85,0.77,harps0-laliotis2023,harps0-sep,laliotis2023
2455096.4915,-14.4,3.0,harps1-benedict2022,harps1,benedict2022
2455096.49356,-13.81,0.76,harps0-laliotis2023,harps0-sep,laliotis2023
2455096.49628,-13.56,0.77,harps0-laliotis2023,harps0-sep,laliotis2023
2455101.92351,-23.3,0.96,ucles-laliotis2023,ucles,laliotis2023
2455101.92996,-22.87,0.9,ucles-laliotis2023,ucles,laliotis2023
2455101.93649,-22.93,0.94,ucles-laliotis2023,ucles,laliotis2023
2455102.51268,-21.04,0.85,harps0-laliotis2023,harps0-sep,laliotis2023
2455102.5158,-21.0,1.3,harps1-benedict2022,harps1,benedict2022
2455102.51663,-19.69,0.86,harps0-laliotis2023,harps0-sep,laliotis2023
2455102.5205,-20.41,0.84,harps0-laliotis2023,harps0-sep,laliotis2023
2455110.93155,-30.61,1.38,ucles-laliotis2023,ucles,laliotis2023
2455110.93407,-29.04,1.51,ucles-laliotis2023,ucles,laliotis2023
2455110.93657,-28.86,1.37,ucles-laliotis2023,ucles,laliotis2023
2455253.28876,-33.69,1.44,ucles-laliotis2023,ucles,laliotis2023
2455253.29372,-34.0,1.34,ucles-laliotis2023,ucles,laliotis2023
2455253.29853,-37.21,1.44,ucles-laliotis2023,ucles,laliotis2023
2455295.79054,-13.36,0.83,harps0-laliotis2023,harps0-sep,laliotis2023
2455295.7936,-18.0,8.5,harps1-benedict2022,harps1,benedict2022
2455295.79439,-16.95,0.83,harps0-laliotis2023,harps0-sep,laliotis2023
2455295.79824,-14.11,0.83,harps0-laliotis2023,harps0-sep,laliotis2023
2455297.87699,-12.87,0.89,harps0-laliotis2023,harps0-sep,laliotis2023
2455297.8786,-13.899999999999999,3.1,harps1-benedict2022,harps1,benedict2022
2455297.88174,-12.14,0.9,harps0-laliotis2023,harps0-sep,laliotis2023
2455308.8999,-6.92,0.78,harps0-laliotis2023,harps0-sep,laliotis2023
2455308.90169,-6.3,0.78,harps0-laliotis2023,harps0-sep,laliotis2023
2455308.90344,-6.65,0.77,harps0-laliotis2023,harps0-sep,laliotis2023
2455308.9035,-6.7,4.2,harps1-benedict2022,harps1,benedict2022
2455308.90519,-7.97,0.78,harps0-laliotis2023,harps0-sep,laliotis2023
2455308.90695,-7.84,0.78,harps0-laliotis2023,harps0-sep,laliotis2023
2455308.90869,-4.76,0.78,harps0-laliotis2023,harps0-sep,laliotis2023
2455309.84825,-9.21,0.69,harps0-laliotis2023,harps0-sep,laliotis2023
2455309.85071,-6.42,0.69,harps0-laliotis2023,harps0-sep,laliotis2023
2455309.8512,-8.5,5.3,harps1-benedict2022,harps1,benedict2022
2455309.85316,-8.37,0.69,harps0-laliotis2023,harps0-sep,laliotis2023
2455309.85559,-6.79,0.69,harps0-laliotis2023,harps0-sep,laliotis2023
2455310.17665,-9.1,1.56,ucles-laliotis2023,ucles,laliotis2023
2455310.1797,-15.0,2.9,ucles-benedict2022,ucles,benedict2022
2455310.18252,-7.02,1.24,ucles-laliotis2023,ucles,laliotis2023
2455310.18736,-5.51,1.12,ucles-laliotis2023,ucles,laliotis2023
2455314.2379,-20.1,2.7,ucles-benedict2022,ucles,benedict2022
2455314.23903,-12.02,0.94,ucles-laliotis2023,ucles,laliotis2023
2455314.24544,-10.67,0.98,ucles-laliotis2023,ucles,laliotis2023
2455315.1702,-15.6,2.8,ucles-benedict2022,ucles,benedict2022
2455315.17129,-4.86,0.98,ucles-laliotis2023,ucles,laliotis2023
2455315.17788,-8.34,1.03,ucles-laliotis2023,ucles,laliotis2023
2455316.19487,-4.56,1.16,ucles-laliotis2023,ucles,laliotis2023
2455316.1977,-15.4,2.5,ucles-benedict2022,ucles,benedict2022
2455316.20141,-7.25,1.07,ucles-laliotis2023,ucles,laliotis2023
2455316.20768,-9.13,1.08,ucles-laliotis2023,ucles,laliotis2023
2455370.63219,7.12,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2455370.63356,3.64,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2455370.63498,1.25,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2455370.6363,2.9,4.1000000000000005,harps1-benedict2022,harps1,benedict2022
2455370.63636,4.0,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2455370.63781,9.56,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2455370.63924,4.05,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2455370.64065,3.26,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2455370.64209,4.03,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2455374.10607,14.61,2.7,ucles-laliotis2023,ucles,laliotis2023
2455374.1097,3.0,5.7,ucles-benedict2022,ucles,benedict2022
2455374.11415,16.05,2.8,ucles-laliotis2023,ucles,laliotis2023
2455374.12184,7.34,2.07,ucles-laliotis2023,ucles,laliotis2023
2455374.66123,6.62,0.87,harps0-laliotis2023,harps0-sep,laliotis2023
2455374.66276,10.67,0.77,harps0-laliotis2023,harps0-sep,laliotis2023
2455374.66407,10.59,0.74,harps0-laliotis2023,harps0-sep,laliotis2023
2455374.6654,8.7,2.5,harps1-benedict2022,harps1,benedict2022
2455374.66549,9.82,0.73,harps0-laliotis2023,harps0-sep,laliotis2023
2455374.6669,9.8,0.75,harps0-laliotis2023,harps0-sep,laliotis2023
2455374.66834,10.21,0.74,harps0-laliotis2023,harps0-sep,laliotis2023
2455374.66974,10.55,0.75,harps0-laliotis2023,harps0-sep,laliotis2023
2455374.67115,10.58,0.73,harps0-laliotis2023,harps0-sep,laliotis2023
2455398.0245,2.1,3.5,ucles-benedict2022,ucles,benedict2022
2455398.02557,13.05,1.57,ucles-laliotis2023,ucles,laliotis2023
2455398.02976,8.01,1.47,ucles-laliotis2023,ucles,laliotis2023
2455398.03382,11.42,1.56,ucles-laliotis2023,ucles,laliotis2023
2455398.53832,2.5,2.04,harps0-laliotis2023,harps0-sep,laliotis2023
2455398.541,-1.2,2.4,harps1-benedict2022,harps1,benedict2022
2455398.54111,0.34,1.95,harps0-laliotis2023,harps0-sep,laliotis2023
2455398.54572,-2.86,2.96,harps0-laliotis2023,harps0-sep,laliotis2023
2455408.61383,9.84,0.91,harps0-laliotis2023,harps0-sep,laliotis2023
2455408.6158,9.299999999999999,1.3,harps1-benedict2022,harps1,benedict2022
2455408.6194,9.57,0.91,harps0-laliotis2023,harps0-sep,laliotis2023
2455425.65851,13.1,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2455425.66058,13.48,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2455425.66276,10.33,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2455425.663,12.7,3.7,harps1-benedict2022,harps1,benedict2022
2455425.6648,14.61,0.91,harps0-laliotis2023,harps0-sep,laliotis2023
2455425.66689,13.9,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2455425.66907,12.28,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2455425.9793,12.28,1.64,ucles-laliotis2023,ucles,laliotis2023
2455425.98367,5.56,1.67,ucles-laliotis2023,ucles,laliotis2023
2455425.98787,13.77,2.01,ucles-laliotis2023,ucles,laliotis2023
2455454.55326,15.49,0.86,harps0-laliotis2023,harps0-sep,laliotis2023
2455454.5558,15.5,2.0,harps1-benedict2022,harps1,benedict2022
2455454.55658,16.35,0.85,harps0-laliotis2023,harps0-sep,laliotis2023
2455454.55993,16.24,0.86,harps0-laliotis2023,harps0-sep,laliotis2023
2455456.88898,15.03,1.19,ucles-laliotis2023,ucles,laliotis2023
2455456.8944,4.8,2.9,ucles-benedict2022,ucles,benedict2022
2455456.89547,13.37,1.36,ucles-laliotis2023,ucles,laliotis2023
2455456.9022,12.57,1.23,ucles-laliotis2023,ucles,laliotis2023
2455461.93103,22.38,2.05,ucles-laliotis2023,ucles,laliotis2023
2455461.9335,23.34,2.17,ucles-laliotis2023,ucles,laliotis2023
2455461.936,14.79,2.12,ucles-laliotis2023,ucles,laliotis2023
2455461.93853,26.02,2.24,ucles-laliotis2023,ucles,laliotis2023
2455612.87284,52.59,0.72,harps0-laliotis2023,harps0-sep,laliotis2023
2455612.87546,51.99,0.71,harps0-laliotis2023,harps0-sep,laliotis2023
2455612.8761,51.2,1.2,harps1-benedict2022,harps1,benedict2022
2455612.87818,52.28,0.72,harps0-laliotis2023,harps0-sep,laliotis2023
2455612.88085,51.62,0.71,harps0-laliotis2023,harps0-sep,laliotis2023
2455646.90614,47.21,0.66,harps0-laliotis2023,harps0-sep,laliotis2023
2455646.9081,46.699999999999996,0.3,harps1-benedict2022,harps1,benedict2022
2455646.91166,47.43,0.65,harps0-laliotis2023,harps0-sep,laliotis2023
2455663.90339,35.29,1.16,pfspre-laliotis2023,pfspre,laliotis2023
2455666.25263,25.74,2.53,ucles-laliotis2023,ucles,laliotis2023
2455666.25687,9.25,7.3,ucles-laliotis2023,ucles,laliotis2023
2455666.26111,32.09,6.23,ucles-laliotis2023,ucles,laliotis2023
2455666.26534,17.67,4.67,ucles-laliotis2023,ucles,laliotis2023
2455666.26958,21.28,5.52,ucles-laliotis2023,ucles,laliotis2023
2455666.2738,39.18,3.79,ucles-laliotis2023,ucles,laliotis2023
